id,service_area,geometry,zipcode
11233,Zebra,"POLYGON ((4.963737125349807 52.40291246893315, 4.966684854434276 52.40291246893315, 4.966684854434276 52.40111066713135, 4.963737125349807 52.40111066713135, 4.963737125349807 52.40291246893315))",1027
11234,Zebra,"POLYGON ((4.963737125349807 52.40471427073496, 4.966684854434276 52.40471427073496, 4.966684854434276 52.40291246893315, 4.963737125349807 52.40291246893315, 4.963737125349807 52.40471427073496))",1027
11235,Zebra,"POLYGON ((4.963737125349807 52.40651607253676, 4.966684854434276 52.40651607253676, 4.966684854434276 52.40471427073496, 4.963737125349807 52.40471427073496, 4.963737125349807 52.40651607253676))",1027
11236,Zebra,"POLYGON ((4.963737125349807 52.408317874338564, 4.966684854434276 52.408317874338564, 4.966684854434276 52.40651607253676, 4.963737125349807 52.40651607253676, 4.963737125349807 52.408317874338564))",1027
11237,Zebra,"POLYGON ((4.963737125349807 52.41011967614037, 4.966684854434276 52.41011967614037, 4.966684854434276 52.408317874338564, 4.963737125349807 52.408317874338564, 4.963737125349807 52.41011967614037))",1027
11238,Zebra,"POLYGON ((4.963737125349807 52.41192147794217, 4.966684854434276 52.41192147794217, 4.966684854434276 52.41011967614037, 4.963737125349807 52.41011967614037, 4.963737125349807 52.41192147794217))",1027
11239,Zebra,"POLYGON ((4.963737125349807 52.41372327974398, 4.966684854434276 52.41372327974398, 4.966684854434276 52.41192147794217, 4.963737125349807 52.41192147794217, 4.963737125349807 52.41372327974398))",1027
11240,Zebra,"POLYGON ((4.963737125349807 52.41552508154578, 4.966684854434276 52.41552508154578, 4.966684854434276 52.41372327974398, 4.963737125349807 52.41372327974398, 4.963737125349807 52.41552508154578))",1027
11241,Zebra,"POLYGON ((4.963737125349807 52.417326883347584, 4.966684854434276 52.417326883347584, 4.966684854434276 52.41552508154578, 4.963737125349807 52.41552508154578, 4.963737125349807 52.417326883347584))",1027
11291,Anton,"POLYGON ((4.966684854434276 52.282191748212284, 4.969632583518745 52.282191748212284, 4.969632583518745 52.28038994641048, 4.966684854434276 52.28038994641048, 4.966684854434276 52.282191748212284))",1105
11292,Anton,"POLYGON ((4.966684854434276 52.28399355001409, 4.969632583518745 52.28399355001409, 4.969632583518745 52.282191748212284, 4.966684854434276 52.282191748212284, 4.966684854434276 52.28399355001409))",1105
11293,Anton,"POLYGON ((4.966684854434276 52.28579535181589, 4.969632583518745 52.28579535181589, 4.969632583518745 52.28399355001409, 4.966684854434276 52.28399355001409, 4.966684854434276 52.28579535181589))",1105
11294,Anton,"POLYGON ((4.966684854434276 52.287597153617696, 4.969632583518745 52.287597153617696, 4.969632583518745 52.28579535181589, 4.966684854434276 52.28579535181589, 4.966684854434276 52.287597153617696))",1105
11295,Anton,"POLYGON ((4.966684854434276 52.2893989554195, 4.969632583518745 52.2893989554195, 4.969632583518745 52.287597153617696, 4.966684854434276 52.287597153617696, 4.966684854434276 52.2893989554195))",1105
11296,Anton,"POLYGON ((4.966684854434276 52.291200757221304, 4.969632583518745 52.291200757221304, 4.969632583518745 52.2893989554195, 4.966684854434276 52.2893989554195, 4.966684854434276 52.291200757221304))",1107
11297,Anton,"POLYGON ((4.966684854434276 52.29300255902311, 4.969632583518745 52.29300255902311, 4.969632583518745 52.291200757221304, 4.966684854434276 52.291200757221304, 4.966684854434276 52.29300255902311))",1107
11298,Anton,"POLYGON ((4.966684854434276 52.29480436082491, 4.969632583518745 52.29480436082491, 4.969632583518745 52.29300255902311, 4.966684854434276 52.29300255902311, 4.966684854434276 52.29480436082491))",1107
11299,Anton,"POLYGON ((4.966684854434276 52.296606162626716, 4.969632583518745 52.296606162626716, 4.969632583518745 52.29480436082491, 4.966684854434276 52.29480436082491, 4.966684854434276 52.296606162626716))",1106
11300,Anton,"POLYGON ((4.966684854434276 52.29840796442852, 4.969632583518745 52.29840796442852, 4.969632583518745 52.296606162626716, 4.966684854434276 52.296606162626716, 4.966684854434276 52.29840796442852))",1106
11301,Anton,"POLYGON ((4.966684854434276 52.300209766230324, 4.969632583518745 52.300209766230324, 4.969632583518745 52.29840796442852, 4.966684854434276 52.29840796442852, 4.966684854434276 52.300209766230324))",1106
11302,Anton,"POLYGON ((4.966684854434276 52.30201156803213, 4.969632583518745 52.30201156803213, 4.969632583518745 52.300209766230324, 4.966684854434276 52.300209766230324, 4.966684854434276 52.30201156803213))",1106
11303,Anton,"POLYGON ((4.966684854434276 52.30381336983393, 4.969632583518745 52.30381336983393, 4.969632583518745 52.30201156803213, 4.966684854434276 52.30201156803213, 4.966684854434276 52.30381336983393))",1106
11304,Anton,"POLYGON ((4.966684854434276 52.305615171635736, 4.969632583518745 52.305615171635736, 4.969632583518745 52.30381336983393, 4.966684854434276 52.30381336983393, 4.966684854434276 52.305615171635736))",1106
11305,Anton,"POLYGON ((4.966684854434276 52.30741697343754, 4.969632583518745 52.30741697343754, 4.969632583518745 52.305615171635736, 4.966684854434276 52.305615171635736, 4.966684854434276 52.30741697343754))",1106
11306,Anton,"POLYGON ((4.966684854434276 52.309218775239344, 4.969632583518745 52.309218775239344, 4.969632583518745 52.30741697343754, 4.966684854434276 52.30741697343754, 4.966684854434276 52.309218775239344))",1106
11307,Anton,"POLYGON ((4.966684854434276 52.31102057704115, 4.969632583518745 52.31102057704115, 4.969632583518745 52.309218775239344, 4.966684854434276 52.309218775239344, 4.966684854434276 52.31102057704115))",1106
11308,Anton,"POLYGON ((4.966684854434276 52.31282237884295, 4.969632583518745 52.31282237884295, 4.969632583518745 52.31102057704115, 4.966684854434276 52.31102057704115, 4.966684854434276 52.31282237884295))",1102
11309,Anton,"POLYGON ((4.966684854434276 52.314624180644756, 4.969632583518745 52.314624180644756, 4.969632583518745 52.31282237884295, 4.966684854434276 52.31282237884295, 4.966684854434276 52.314624180644756))",1104
11310,Anton,"POLYGON ((4.966684854434276 52.31642598244656, 4.969632583518745 52.31642598244656, 4.969632583518745 52.314624180644756, 4.966684854434276 52.314624180644756, 4.966684854434276 52.31642598244656))",1104
11311,Anton,"POLYGON ((4.966684854434276 52.318227784248364, 4.969632583518745 52.318227784248364, 4.969632583518745 52.31642598244656, 4.966684854434276 52.31642598244656, 4.966684854434276 52.318227784248364))",1104
11312,Anton,"POLYGON ((4.966684854434276 52.32002958605017, 4.969632583518745 52.32002958605017, 4.969632583518745 52.318227784248364, 4.966684854434276 52.318227784248364, 4.966684854434276 52.32002958605017))",1103
11313,Anton,"POLYGON ((4.966684854434276 52.32183138785197, 4.969632583518745 52.32183138785197, 4.969632583518745 52.32002958605017, 4.966684854434276 52.32002958605017, 4.966684854434276 52.32183138785197))",1103
11314,Anton,"POLYGON ((4.966684854434276 52.323633189653776, 4.969632583518745 52.323633189653776, 4.969632583518745 52.32183138785197, 4.966684854434276 52.32183138785197, 4.966684854434276 52.323633189653776))",1103
11315,Anton,"POLYGON ((4.966684854434276 52.32543499145558, 4.969632583518745 52.32543499145558, 4.969632583518745 52.323633189653776, 4.966684854434276 52.323633189653776, 4.966684854434276 52.32543499145558))",1103
11316,Anton,"POLYGON ((4.966684854434276 52.327236793257384, 4.969632583518745 52.327236793257384, 4.969632583518745 52.32543499145558, 4.966684854434276 52.32543499145558, 4.966684854434276 52.327236793257384))",1103
11317,Diemen,"POLYGON ((4.966684854434276 52.32903859505919, 4.969632583518745 52.32903859505919, 4.969632583518745 52.327236793257384, 4.966684854434276 52.327236793257384, 4.966684854434276 52.32903859505919))",1103
11318,Diemen,"POLYGON ((4.966684854434276 52.33084039686099, 4.969632583518745 52.33084039686099, 4.969632583518745 52.32903859505919, 4.966684854434276 52.32903859505919, 4.966684854434276 52.33084039686099))",1112
11319,Diemen,"POLYGON ((4.966684854434276 52.332642198662796, 4.969632583518745 52.332642198662796, 4.969632583518745 52.33084039686099, 4.966684854434276 52.33084039686099, 4.966684854434276 52.332642198662796))",1112
11320,Diemen,"POLYGON ((4.966684854434276 52.3344440004646, 4.969632583518745 52.3344440004646, 4.969632583518745 52.332642198662796, 4.966684854434276 52.332642198662796, 4.966684854434276 52.3344440004646))",1112
11321,Diemen,"POLYGON ((4.966684854434276 52.336245802266404, 4.969632583518745 52.336245802266404, 4.969632583518745 52.3344440004646, 4.966684854434276 52.3344440004646, 4.966684854434276 52.336245802266404))",1112
11322,Diemen,"POLYGON ((4.966684854434276 52.33804760406821, 4.969632583518745 52.33804760406821, 4.969632583518745 52.336245802266404, 4.966684854434276 52.336245802266404, 4.966684854434276 52.33804760406821))",1112
11323,Diemen,"POLYGON ((4.966684854434276 52.33984940587001, 4.969632583518745 52.33984940587001, 4.969632583518745 52.33804760406821, 4.966684854434276 52.33804760406821, 4.966684854434276 52.33984940587001))",1111
11324,Diemen,"POLYGON ((4.966684854434276 52.341651207671816, 4.969632583518745 52.341651207671816, 4.969632583518745 52.33984940587001, 4.966684854434276 52.33984940587001, 4.966684854434276 52.341651207671816))",1111
11325,Diemen,"POLYGON ((4.966684854434276 52.34345300947362, 4.969632583518745 52.34345300947362, 4.969632583518745 52.341651207671816, 4.966684854434276 52.341651207671816, 4.966684854434276 52.34345300947362))",1111
11326,Diemen,"POLYGON ((4.966684854434276 52.345254811275424, 4.969632583518745 52.345254811275424, 4.969632583518745 52.34345300947362, 4.966684854434276 52.34345300947362, 4.966684854434276 52.345254811275424))",1111
11327,Diemen,"POLYGON ((4.966684854434276 52.34705661307723, 4.969632583518745 52.34705661307723, 4.969632583518745 52.345254811275424, 4.966684854434276 52.345254811275424, 4.966684854434276 52.34705661307723))",1111
11328,Diemen,"POLYGON ((4.966684854434276 52.34885841487903, 4.969632583518745 52.34885841487903, 4.969632583518745 52.34705661307723, 4.966684854434276 52.34705661307723, 4.966684854434276 52.34885841487903))",1111
11329,Diemen,"POLYGON ((4.966684854434276 52.350660216680836, 4.969632583518745 52.350660216680836, 4.969632583518745 52.34885841487903, 4.966684854434276 52.34885841487903, 4.966684854434276 52.350660216680836))",1111
11330,Diemen,"POLYGON ((4.966684854434276 52.35246201848264, 4.969632583518745 52.35246201848264, 4.969632583518745 52.350660216680836, 4.966684854434276 52.350660216680836, 4.966684854434276 52.35246201848264))",1111
11331,Diemen,"POLYGON ((4.966684854434276 52.354263820284444, 4.969632583518745 52.354263820284444, 4.969632583518745 52.35246201848264, 4.966684854434276 52.35246201848264, 4.966684854434276 52.354263820284444))",1111
11332,Diemen,"POLYGON ((4.966684854434276 52.35606562208625, 4.969632583518745 52.35606562208625, 4.969632583518745 52.354263820284444, 4.966684854434276 52.354263820284444, 4.966684854434276 52.35606562208625))",1111
11333,Victor,"POLYGON ((4.966684854434276 52.35786742388805, 4.969632583518745 52.35786742388805, 4.969632583518745 52.35606562208625, 4.966684854434276 52.35606562208625, 4.966684854434276 52.35786742388805))",1098
11334,Victor,"POLYGON ((4.966684854434276 52.359669225689856, 4.969632583518745 52.359669225689856, 4.969632583518745 52.35786742388805, 4.966684854434276 52.35786742388805, 4.966684854434276 52.359669225689856))",1095
11335,Victor,"POLYGON ((4.966684854434276 52.36147102749166, 4.969632583518745 52.36147102749166, 4.969632583518745 52.359669225689856, 4.966684854434276 52.359669225689856, 4.966684854434276 52.36147102749166))",1095
11336,Victor,"POLYGON ((4.966684854434276 52.363272829293464, 4.969632583518745 52.363272829293464, 4.969632583518745 52.36147102749166, 4.966684854434276 52.36147102749166, 4.966684854434276 52.363272829293464))",1095
11337,Victor,"POLYGON ((4.966684854434276 52.36507463109527, 4.969632583518745 52.36507463109527, 4.969632583518745 52.363272829293464, 4.966684854434276 52.363272829293464, 4.966684854434276 52.36507463109527))",1095
11338,Victor,"POLYGON ((4.966684854434276 52.36687643289707, 4.969632583518745 52.36687643289707, 4.969632583518745 52.36507463109527, 4.966684854434276 52.36507463109527, 4.966684854434276 52.36687643289707))",1095
11339,Victor,"POLYGON ((4.966684854434276 52.368678234698876, 4.969632583518745 52.368678234698876, 4.969632583518745 52.36687643289707, 4.966684854434276 52.36687643289707, 4.966684854434276 52.368678234698876))",1095
11340,Victor,"POLYGON ((4.966684854434276 52.37048003650068, 4.969632583518745 52.37048003650068, 4.969632583518745 52.368678234698876, 4.966684854434276 52.368678234698876, 4.966684854434276 52.37048003650068))",1095
11341,Zebra,"POLYGON ((4.966684854434276 52.372281838302484, 4.969632583518745 52.372281838302484, 4.969632583518745 52.37048003650068, 4.966684854434276 52.37048003650068, 4.966684854434276 52.372281838302484))",1095
11342,Zebra,"POLYGON ((4.966684854434276 52.37408364010429, 4.969632583518745 52.37408364010429, 4.969632583518745 52.372281838302484, 4.966684854434276 52.372281838302484, 4.966684854434276 52.37408364010429))",1095
11343,Zebra,"POLYGON ((4.966684854434276 52.37588544190609, 4.969632583518745 52.37588544190609, 4.969632583518745 52.37408364010429, 4.966684854434276 52.37408364010429, 4.966684854434276 52.37588544190609))",1095
11344,Zebra,"POLYGON ((4.966684854434276 52.377687243707896, 4.969632583518745 52.377687243707896, 4.969632583518745 52.37588544190609, 4.966684854434276 52.37588544190609, 4.966684854434276 52.377687243707896))",1023
11345,Zebra,"POLYGON ((4.966684854434276 52.3794890455097, 4.969632583518745 52.3794890455097, 4.969632583518745 52.377687243707896, 4.966684854434276 52.377687243707896, 4.966684854434276 52.3794890455097))",1023
11346,Zebra,"POLYGON ((4.966684854434276 52.381290847311504, 4.969632583518745 52.381290847311504, 4.969632583518745 52.3794890455097, 4.966684854434276 52.3794890455097, 4.966684854434276 52.381290847311504))",1023
11347,Zebra,"POLYGON ((4.966684854434276 52.38309264911331, 4.969632583518745 52.38309264911331, 4.969632583518745 52.381290847311504, 4.966684854434276 52.381290847311504, 4.966684854434276 52.38309264911331))",1023
11348,Zebra,"POLYGON ((4.966684854434276 52.38489445091511, 4.969632583518745 52.38489445091511, 4.969632583518745 52.38309264911331, 4.966684854434276 52.38309264911331, 4.966684854434276 52.38489445091511))",1023
11349,Zebra,"POLYGON ((4.966684854434276 52.386696252716916, 4.969632583518745 52.386696252716916, 4.969632583518745 52.38489445091511, 4.966684854434276 52.38489445091511, 4.966684854434276 52.386696252716916))",1023
11350,Zebra,"POLYGON ((4.966684854434276 52.38849805451872, 4.969632583518745 52.38849805451872, 4.969632583518745 52.386696252716916, 4.966684854434276 52.386696252716916, 4.966684854434276 52.38849805451872))",1023
11351,Zebra,"POLYGON ((4.966684854434276 52.390299856320524, 4.969632583518745 52.390299856320524, 4.969632583518745 52.38849805451872, 4.966684854434276 52.38849805451872, 4.966684854434276 52.390299856320524))",1027
11352,Zebra,"POLYGON ((4.966684854434276 52.39210165812233, 4.969632583518745 52.39210165812233, 4.969632583518745 52.390299856320524, 4.966684854434276 52.390299856320524, 4.966684854434276 52.39210165812233))",1027
11353,Zebra,"POLYGON ((4.966684854434276 52.39390345992413, 4.969632583518745 52.39390345992413, 4.969632583518745 52.39210165812233, 4.966684854434276 52.39210165812233, 4.966684854434276 52.39390345992413))",1027
11354,Zebra,"POLYGON ((4.966684854434276 52.39570526172594, 4.969632583518745 52.39570526172594, 4.969632583518745 52.39390345992413, 4.966684854434276 52.39390345992413, 4.966684854434276 52.39570526172594))",1027
11355,Zebra,"POLYGON ((4.966684854434276 52.39750706352774, 4.969632583518745 52.39750706352774, 4.969632583518745 52.39570526172594, 4.966684854434276 52.39570526172594, 4.966684854434276 52.39750706352774))",1027
11356,Zebra,"POLYGON ((4.966684854434276 52.399308865329544, 4.969632583518745 52.399308865329544, 4.969632583518745 52.39750706352774, 4.966684854434276 52.39750706352774, 4.966684854434276 52.399308865329544))",1027
11357,Zebra,"POLYGON ((4.966684854434276 52.40111066713135, 4.969632583518745 52.40111066713135, 4.969632583518745 52.399308865329544, 4.966684854434276 52.399308865329544, 4.966684854434276 52.40111066713135))",1027
11358,Zebra,"POLYGON ((4.966684854434276 52.40291246893315, 4.969632583518745 52.40291246893315, 4.969632583518745 52.40111066713135, 4.966684854434276 52.40111066713135, 4.966684854434276 52.40291246893315))",1027
11359,Zebra,"POLYGON ((4.966684854434276 52.40471427073496, 4.969632583518745 52.40471427073496, 4.969632583518745 52.40291246893315, 4.966684854434276 52.40291246893315, 4.966684854434276 52.40471427073496))",1027
11360,Zebra,"POLYGON ((4.966684854434276 52.40651607253676, 4.969632583518745 52.40651607253676, 4.969632583518745 52.40471427073496, 4.966684854434276 52.40471427073496, 4.966684854434276 52.40651607253676))",1027
11361,Zebra,"POLYGON ((4.966684854434276 52.408317874338564, 4.969632583518745 52.408317874338564, 4.969632583518745 52.40651607253676, 4.966684854434276 52.40651607253676, 4.966684854434276 52.408317874338564))",1027
11362,Zebra,"POLYGON ((4.966684854434276 52.41011967614037, 4.969632583518745 52.41011967614037, 4.969632583518745 52.408317874338564, 4.966684854434276 52.408317874338564, 4.966684854434276 52.41011967614037))",1027
11363,Zebra,"POLYGON ((4.966684854434276 52.41192147794217, 4.969632583518745 52.41192147794217, 4.969632583518745 52.41011967614037, 4.966684854434276 52.41011967614037, 4.966684854434276 52.41192147794217))",1027
11364,Zebra,"POLYGON ((4.966684854434276 52.41372327974398, 4.969632583518745 52.41372327974398, 4.969632583518745 52.41192147794217, 4.966684854434276 52.41192147794217, 4.966684854434276 52.41372327974398))",1027
11365,Zebra,"POLYGON ((4.966684854434276 52.41552508154578, 4.969632583518745 52.41552508154578, 4.969632583518745 52.41372327974398, 4.966684854434276 52.41372327974398, 4.966684854434276 52.41552508154578))",1027
11366,Zebra,"POLYGON ((4.966684854434276 52.417326883347584, 4.969632583518745 52.417326883347584, 4.969632583518745 52.41552508154578, 4.966684854434276 52.41552508154578, 4.966684854434276 52.417326883347584))",1027
11418,Anton,"POLYGON ((4.969632583518745 52.28579535181589, 4.972580312603214 52.28579535181589, 4.972580312603214 52.28399355001409, 4.969632583518745 52.28399355001409, 4.969632583518745 52.28579535181589))",1105
11419,Anton,"POLYGON ((4.969632583518745 52.287597153617696, 4.972580312603214 52.287597153617696, 4.972580312603214 52.28579535181589, 4.969632583518745 52.28579535181589, 4.969632583518745 52.287597153617696))",1105
11420,Anton,"POLYGON ((4.969632583518745 52.2893989554195, 4.972580312603214 52.2893989554195, 4.972580312603214 52.287597153617696, 4.969632583518745 52.287597153617696, 4.969632583518745 52.2893989554195))",1107
11421,Anton,"POLYGON ((4.969632583518745 52.291200757221304, 4.972580312603214 52.291200757221304, 4.972580312603214 52.2893989554195, 4.969632583518745 52.2893989554195, 4.969632583518745 52.291200757221304))",1107
11422,Anton,"POLYGON ((4.969632583518745 52.29300255902311, 4.972580312603214 52.29300255902311, 4.972580312603214 52.291200757221304, 4.969632583518745 52.291200757221304, 4.969632583518745 52.29300255902311))",1107
11423,Anton,"POLYGON ((4.969632583518745 52.29480436082491, 4.972580312603214 52.29480436082491, 4.972580312603214 52.29300255902311, 4.969632583518745 52.29300255902311, 4.969632583518745 52.29480436082491))",1107
11424,Anton,"POLYGON ((4.969632583518745 52.296606162626716, 4.972580312603214 52.296606162626716, 4.972580312603214 52.29480436082491, 4.969632583518745 52.29480436082491, 4.969632583518745 52.296606162626716))",1107
11425,Anton,"POLYGON ((4.969632583518745 52.29840796442852, 4.972580312603214 52.29840796442852, 4.972580312603214 52.296606162626716, 4.969632583518745 52.296606162626716, 4.969632583518745 52.29840796442852))",1106
11426,Anton,"POLYGON ((4.969632583518745 52.300209766230324, 4.972580312603214 52.300209766230324, 4.972580312603214 52.29840796442852, 4.969632583518745 52.29840796442852, 4.969632583518745 52.300209766230324))",1106
11427,Anton,"POLYGON ((4.969632583518745 52.30201156803213, 4.972580312603214 52.30201156803213, 4.972580312603214 52.300209766230324, 4.969632583518745 52.300209766230324, 4.969632583518745 52.30201156803213))",1106
11428,Anton,"POLYGON ((4.969632583518745 52.30381336983393, 4.972580312603214 52.30381336983393, 4.972580312603214 52.30201156803213, 4.969632583518745 52.30201156803213, 4.969632583518745 52.30381336983393))",1106
11429,Anton,"POLYGON ((4.969632583518745 52.305615171635736, 4.972580312603214 52.305615171635736, 4.972580312603214 52.30381336983393, 4.969632583518745 52.30381336983393, 4.969632583518745 52.305615171635736))",1106
11430,Anton,"POLYGON ((4.969632583518745 52.30741697343754, 4.972580312603214 52.30741697343754, 4.972580312603214 52.305615171635736, 4.969632583518745 52.305615171635736, 4.969632583518745 52.30741697343754))",1106
11431,Anton,"POLYGON ((4.969632583518745 52.309218775239344, 4.972580312603214 52.309218775239344, 4.972580312603214 52.30741697343754, 4.969632583518745 52.30741697343754, 4.969632583518745 52.309218775239344))",1106
11432,Anton,"POLYGON ((4.969632583518745 52.31102057704115, 4.972580312603214 52.31102057704115, 4.972580312603214 52.309218775239344, 4.969632583518745 52.309218775239344, 4.969632583518745 52.31102057704115))",1104
11433,Anton,"POLYGON ((4.969632583518745 52.31282237884295, 4.972580312603214 52.31282237884295, 4.972580312603214 52.31102057704115, 4.969632583518745 52.31102057704115, 4.969632583518745 52.31282237884295))",1104
11434,Anton,"POLYGON ((4.969632583518745 52.314624180644756, 4.972580312603214 52.314624180644756, 4.972580312603214 52.31282237884295, 4.969632583518745 52.31282237884295, 4.969632583518745 52.314624180644756))",1104
11435,Anton,"POLYGON ((4.969632583518745 52.31642598244656, 4.972580312603214 52.31642598244656, 4.972580312603214 52.314624180644756, 4.969632583518745 52.314624180644756, 4.969632583518745 52.31642598244656))",1104
11436,Anton,"POLYGON ((4.969632583518745 52.318227784248364, 4.972580312603214 52.318227784248364, 4.972580312603214 52.31642598244656, 4.969632583518745 52.31642598244656, 4.969632583518745 52.318227784248364))",1104
11437,Anton,"POLYGON ((4.969632583518745 52.32002958605017, 4.972580312603214 52.32002958605017, 4.972580312603214 52.318227784248364, 4.969632583518745 52.318227784248364, 4.969632583518745 52.32002958605017))",1104
11438,Anton,"POLYGON ((4.969632583518745 52.32183138785197, 4.972580312603214 52.32183138785197, 4.972580312603214 52.32002958605017, 4.969632583518745 52.32002958605017, 4.969632583518745 52.32183138785197))",1103
11439,Anton,"POLYGON ((4.969632583518745 52.323633189653776, 4.972580312603214 52.323633189653776, 4.972580312603214 52.32183138785197, 4.969632583518745 52.32183138785197, 4.969632583518745 52.323633189653776))",1103
11440,Anton,"POLYGON ((4.969632583518745 52.32543499145558, 4.972580312603214 52.32543499145558, 4.972580312603214 52.323633189653776, 4.969632583518745 52.323633189653776, 4.969632583518745 52.32543499145558))",1103
11441,Diemen,"POLYGON ((4.969632583518745 52.327236793257384, 4.972580312603214 52.327236793257384, 4.972580312603214 52.32543499145558, 4.969632583518745 52.32543499145558, 4.969632583518745 52.327236793257384))",1103
11442,Diemen,"POLYGON ((4.969632583518745 52.32903859505919, 4.972580312603214 52.32903859505919, 4.972580312603214 52.327236793257384, 4.969632583518745 52.327236793257384, 4.969632583518745 52.32903859505919))",1112
11443,Diemen,"POLYGON ((4.969632583518745 52.33084039686099, 4.972580312603214 52.33084039686099, 4.972580312603214 52.32903859505919, 4.969632583518745 52.32903859505919, 4.969632583518745 52.33084039686099))",1112
11444,Diemen,"POLYGON ((4.969632583518745 52.332642198662796, 4.972580312603214 52.332642198662796, 4.972580312603214 52.33084039686099, 4.969632583518745 52.33084039686099, 4.969632583518745 52.332642198662796))",1112
11445,Diemen,"POLYGON ((4.969632583518745 52.3344440004646, 4.972580312603214 52.3344440004646, 4.972580312603214 52.332642198662796, 4.969632583518745 52.332642198662796, 4.969632583518745 52.3344440004646))",1112
11446,Diemen,"POLYGON ((4.969632583518745 52.336245802266404, 4.972580312603214 52.336245802266404, 4.972580312603214 52.3344440004646, 4.969632583518745 52.3344440004646, 4.969632583518745 52.336245802266404))",1112
11447,Diemen,"POLYGON ((4.969632583518745 52.33804760406821, 4.972580312603214 52.33804760406821, 4.972580312603214 52.336245802266404, 4.969632583518745 52.336245802266404, 4.969632583518745 52.33804760406821))",1111
11448,Diemen,"POLYGON ((4.969632583518745 52.33984940587001, 4.972580312603214 52.33984940587001, 4.972580312603214 52.33804760406821, 4.969632583518745 52.33804760406821, 4.969632583518745 52.33984940587001))",1111
11449,Diemen,"POLYGON ((4.969632583518745 52.341651207671816, 4.972580312603214 52.341651207671816, 4.972580312603214 52.33984940587001, 4.969632583518745 52.33984940587001, 4.969632583518745 52.341651207671816))",1111
11450,Diemen,"POLYGON ((4.969632583518745 52.34345300947362, 4.972580312603214 52.34345300947362, 4.972580312603214 52.341651207671816, 4.969632583518745 52.341651207671816, 4.969632583518745 52.34345300947362))",1111
11451,Diemen,"POLYGON ((4.969632583518745 52.345254811275424, 4.972580312603214 52.345254811275424, 4.972580312603214 52.34345300947362, 4.969632583518745 52.34345300947362, 4.969632583518745 52.345254811275424))",1111
11452,Diemen,"POLYGON ((4.969632583518745 52.34705661307723, 4.972580312603214 52.34705661307723, 4.972580312603214 52.345254811275424, 4.969632583518745 52.345254811275424, 4.969632583518745 52.34705661307723))",1111
11453,Diemen,"POLYGON ((4.969632583518745 52.34885841487903, 4.972580312603214 52.34885841487903, 4.972580312603214 52.34705661307723, 4.969632583518745 52.34705661307723, 4.969632583518745 52.34885841487903))",1111
11454,Diemen,"POLYGON ((4.969632583518745 52.350660216680836, 4.972580312603214 52.350660216680836, 4.972580312603214 52.34885841487903, 4.969632583518745 52.34885841487903, 4.969632583518745 52.350660216680836))",1111
11455,Diemen,"POLYGON ((4.969632583518745 52.35246201848264, 4.972580312603214 52.35246201848264, 4.972580312603214 52.350660216680836, 4.969632583518745 52.350660216680836, 4.969632583518745 52.35246201848264))",1111
11456,Diemen,"POLYGON ((4.969632583518745 52.354263820284444, 4.972580312603214 52.354263820284444, 4.972580312603214 52.35246201848264, 4.969632583518745 52.35246201848264, 4.969632583518745 52.354263820284444))",1111
11457,Diemen,"POLYGON ((4.969632583518745 52.35606562208625, 4.972580312603214 52.35606562208625, 4.972580312603214 52.354263820284444, 4.969632583518745 52.354263820284444, 4.969632583518745 52.35606562208625))",1111
11458,Victor,"POLYGON ((4.969632583518745 52.35786742388805, 4.972580312603214 52.35786742388805, 4.972580312603214 52.35606562208625, 4.969632583518745 52.35606562208625, 4.969632583518745 52.35786742388805))",1095
11459,Victor,"POLYGON ((4.969632583518745 52.359669225689856, 4.972580312603214 52.359669225689856, 4.972580312603214 52.35786742388805, 4.969632583518745 52.35786742388805, 4.969632583518745 52.359669225689856))",1095
11460,Victor,"POLYGON ((4.969632583518745 52.36147102749166, 4.972580312603214 52.36147102749166, 4.972580312603214 52.359669225689856, 4.969632583518745 52.359669225689856, 4.969632583518745 52.36147102749166))",1095
11461,Zebra,"POLYGON ((4.969632583518745 52.363272829293464, 4.972580312603214 52.363272829293464, 4.972580312603214 52.36147102749166, 4.969632583518745 52.36147102749166, 4.969632583518745 52.363272829293464))",1086
11462,Zebra,"POLYGON ((4.969632583518745 52.36507463109527, 4.972580312603214 52.36507463109527, 4.972580312603214 52.363272829293464, 4.969632583518745 52.363272829293464, 4.969632583518745 52.36507463109527))",1086
11463,Zebra,"POLYGON ((4.969632583518745 52.36687643289707, 4.972580312603214 52.36687643289707, 4.972580312603214 52.36507463109527, 4.969632583518745 52.36507463109527, 4.969632583518745 52.36687643289707))",1095
11464,Zebra,"POLYGON ((4.969632583518745 52.368678234698876, 4.972580312603214 52.368678234698876, 4.972580312603214 52.36687643289707, 4.969632583518745 52.36687643289707, 4.969632583518745 52.368678234698876))",1095
11465,Zebra,"POLYGON ((4.969632583518745 52.37048003650068, 4.972580312603214 52.37048003650068, 4.972580312603214 52.368678234698876, 4.969632583518745 52.368678234698876, 4.969632583518745 52.37048003650068))",1095
11466,Zebra,"POLYGON ((4.969632583518745 52.372281838302484, 4.972580312603214 52.372281838302484, 4.972580312603214 52.37048003650068, 4.969632583518745 52.37048003650068, 4.969632583518745 52.372281838302484))",1095
11467,Zebra,"POLYGON ((4.969632583518745 52.37408364010429, 4.972580312603214 52.37408364010429, 4.972580312603214 52.372281838302484, 4.969632583518745 52.372281838302484, 4.969632583518745 52.37408364010429))",1095
